Color,Material,Scan,Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8,Value9,Value10,Value11,Value12,Value13,Value14,Value15,Value16,Value17,Value18,Value19,Value20
e,Dec,914,146.12,815.59,2035.6,258.16,1102.25,571.56,48.19,162.41,673.07,258.82,1161.81,28.75,233.14,167.63,123.21,152.94,46.61,32.71,RedPETG,RedPETG
e,Dec,915,142.84,815.59,2034.66,258.16,1101.47,572.98,49.91,166.83,659.8,263.59,1155.62,28.75,231.51,166.81,123.21,156.31,45.97,33.64,RedPETG,RedPETG
e,Dec,916,143.66,815.59,2036.54,256.4,1097.57,567.3,52.78,174.01,681.51,269.8,1216.5,28.29,238.82,174.24,128.65,166.44,45.97,33.64,RedPETG,RedPETG
e,Dec,917,138.74,816.57,2039.34,259.91,1099.91,571.56,54.5,178.98,695.98,272.67,1245.39,28.75,247.76,180.02,131.36,174.31,45.97,33.64,RedPETG,RedPETG
e,Dec,918,140.38,817.54,2045.9,254.64,1101.47,563.75,52.78,174.01,673.07,272.67,1306.26,27.82,246.13,175.89,130.46,170.93,45.97,32.71,RedPETG,RedPETG
e,Dec,919,134.63,819.48,2044.96,255.52,1096.01,566.59,54.5,178.98,703.22,276.96,1415.63,28.29,267.26,189.1,141.33,188.93,46.61,33.64,RedPETG,RedPETG
e,Dec,920,137.09,818.51,2042.15,258.16,1095.23,572.98,54.5,178.98,709.25,275.05,1390.87,28.29,266.44,189.93,141.33,188.93,46.61,33.64,RedPETG,RedPETG
e,Dec,921,139.56,819.48,2044.03,258.16,1096.79,572.98,54.5,178.98,705.63,274.58,1368.17,28.29,258.32,187.45,139.52,186.68,46.61,33.64,RedPETG,RedPETG
e,Dec,922,143.66,820.45,2049.64,259.03,1097.57,573.69,54.5,178.98,720.11,273.14,1347.54,28.29,260.76,191.58,140.42,188.93,45.97,33.64,RedPETG,RedPETG
e,Dec,923,134.63,818.51,2045.9,258.16,1099.13,572.27,54.5,178.43,726.14,273.62,1356.82,28.29,262.38,190.75,139.52,190.05,45.97,33.64,RedPETG,RedPETG
e,Dec,924,140.38,818.51,2048.71,260.79,1099.91,576.53,54.5,178.98,699.6,271.71,1295.95,28.29,255.88,183.32,134.99,181.05,45.97,33.64,RedPETG,RedPETG
e,Dec,925,138.74,818.51,2046.84,259.03,1097.57,572.98,52.78,174.56,712.87,272.19,1393.97,28.29,246.13,184.97,142.24,179.93,45.97,33.64,RedPETG,RedPETG
e,Dec,926,160.9,821.42,2050.58,252.89,1101.47,556.65,50.48,166.83,661.0,265.03,1242.29,27.36,229.89,173.41,129.55,175.43,45.97,33.64,RedPETG,RedPETG
e,Dec,927,177.32,823.36,2059.94,262.55,1106.94,576.53,49.91,168.49,671.86,261.68,1148.4,27.82,226.64,172.59,126.83,164.19,45.97,33.64,RedPETG,RedPETG
e,Dec,928,183.89,823.36,2059.01,257.28,1107.72,566.59,50.48,167.38,658.59,262.16,1203.08,27.82,225.83,170.11,125.93,170.93,45.97,33.64,RedPETG,RedPETG
e,Dec,929,211.8,824.33,2052.45,263.42,1104.6,577.95,48.19,163.52,661.0,255.0,1117.44,27.82,223.39,169.28,125.02,163.06,45.33,33.64,RedPETG,RedPETG
e,Dec,930,245.45,827.25,2056.2,254.64,1109.28,562.33,44.17,151.91,632.05,247.36,1061.73,26.43,192.52,151.12,119.59,147.32,44.69,31.77,RedPETG,RedPETG
e,Dec,931,243.81,825.3,2049.64,261.67,1104.6,577.24,45.89,158.54,671.86,246.88,1013.23,27.36,196.58,157.72,123.21,157.44,44.69,33.64,RedPETG,RedPETG
e,Dec,932,160.08,821.42,2055.26,258.16,1103.82,570.85,48.19,166.28,645.32,256.91,1006.01,27.36,198.21,156.07,122.3,158.56,45.33,33.64,RedPETG,RedPETG
e,Dec,933,281.57,830.16,2037.47,252.89,1086.64,562.33,59.66,187.82,858.82,288.42,1803.59,28.29,346.86,229.57,184.82,299.13,48.52,32.71,RedPETG,RedPETG
e,Dec,934,446.58,836.96,2031.85,252.01,1083.52,560.2,64.25,192.79,2131.37,297.02,3245.02,29.68,583.25,340.22,485.59,974.99,52.36,33.64,RedPETG,RedPETG
e,Dec,935,455.61,834.04,2022.49,247.62,1082.74,549.55,65.97,192.79,3636.72,303.7,4142.69,30.61,663.67,377.38,786.37,1603.62,54.91,33.64,RedPETG,RedPETG
e,Dec,936,453.15,833.07,2014.06,254.64,1085.08,560.2,66.54,197.21,3349.65,303.23,3889.9,31.07,666.92,380.68,724.77,1523.78,54.27,33.64,RedPETG,RedPETG
e,Dec,937,452.33,832.1,2010.32,255.52,1085.86,560.2,67.12,197.76,3331.55,303.7,3871.33,31.07,665.3,379.86,720.24,1508.04,54.27,33.64,RedPETG,RedPETG
e,Dec,938,452.33,832.1,2008.45,252.89,1085.86,556.65,68.27,198.32,3493.19,306.09,4054.99,31.53,658.8,380.68,747.41,1635.11,54.91,35.51,RedPETG,RedPETG
e,Dec,939,455.61,832.1,1999.08,259.03,1087.42,565.17,71.13,204.95,4076.99,313.26,3947.68,32.46,655.55,383.16,803.58,1677.85,56.19,34.58,RedPETG,RedPETG
e,Dec,940,403.07,838.9,2011.25,263.42,1097.57,569.43,65.97,201.08,1726.09,303.23,2960.24,30.61,550.76,320.4,396.81,798.44,51.08,34.58,RedPETG,RedPETG
e,Dec,941,126.42,832.1,2051.52,273.08,1117.09,573.69,59.66,195.0,845.55,286.51,1811.85,27.36,327.37,227.91,183.91,298.01,45.33,33.64,RedPETG,RedPETG
e,Dec,942,124.78,829.19,2031.85,263.42,1110.06,558.78,59.09,191.14,855.2,289.86,2001.7,27.36,342.8,236.17,194.78,342.99,45.97,34.58,RedPETG,RedPETG
e,Dec,943,137.09,829.19,2023.43,264.3,1105.38,565.17,60.23,196.66,1026.49,291.77,2271.0,27.82,396.42,262.6,243.7,462.19,45.97,33.64,RedPETG,RedPETG
e,Dec,944,129.7,830.16,2029.98,263.42,1107.72,558.78,61.38,195.0,1036.13,295.59,2425.77,27.82,400.48,265.07,253.67,495.93,46.61,34.58,RedPETG,RedPETG
e,Dec,945,128.06,829.19,2029.98,266.06,1106.94,565.88,61.38,196.11,1075.94,295.11,2380.37,27.82,410.22,270.03,260.92,497.06,46.61,33.64,RedPETG,RedPETG
e,Dec,946,126.42,830.16,2031.85,267.81,1107.72,567.3,60.81,195.56,1120.57,294.63,2474.26,27.82,421.6,275.81,277.22,531.92,46.61,33.64,RedPETG,RedPETG
e,Dec,947,125.6,829.19,2022.49,267.81,1105.38,570.14,61.38,197.21,1143.49,295.59,2419.58,28.29,431.35,277.46,268.16,517.3,46.61,33.64,RedPETG,RedPETG
e,Dec,948,129.7,834.04,2040.28,269.57,1114.74,568.72,60.23,196.11,1126.6,295.11,2418.55,28.29,421.6,273.33,270.88,500.43,47.25,33.64,RedPETG,RedPETG
e,Dec,949,131.35,834.04,2045.9,275.72,1115.52,580.08,60.23,197.21,1131.43,294.15,2415.45,28.29,424.85,277.46,268.16,509.43,46.61,33.64,RedPETG,RedPETG
e,Dec,950,128.88,830.16,2029.05,259.03,1106.94,552.39,59.09,190.58,1135.04,292.24,2453.63,27.36,420.79,276.63,260.01,603.89,46.61,34.58,RedPETG,RedPETG
e,Dec,951,137.91,829.19,2022.49,266.94,1102.25,570.14,60.81,196.66,1332.86,292.72,2704.36,27.82,465.46,300.58,327.05,696.1,46.61,33.64,RedPETG,RedPETG
e,Dec,952,124.78,828.22,2023.43,263.42,1101.47,563.04,61.95,197.76,1882.89,293.2,3093.35,27.82,546.7,341.05,423.08,1057.09,46.61,33.64,RedPETG,RedPETG
e,Dec,953,144.48,831.13,2024.36,266.06,1100.69,568.72,64.82,201.08,2336.43,297.5,3550.44,28.29,583.25,360.86,566.22,1242.64,47.89,33.64,RedPETG,RedPETG
e,Dec,954,163.36,834.04,2029.98,268.69,1103.03,572.98,65.4,202.18,2352.11,299.88,3526.7,28.75,584.06,358.39,558.07,1210.03,47.89,33.64,RedPETG,RedPETG
e,Dec,955,200.3,836.96,2028.11,266.94,1102.25,569.43,64.25,200.53,2063.83,302.27,3335.82,29.21,547.51,337.74,499.18,1046.97,48.52,33.64,RedPETG,RedPETG
e,Dec,956,199.48,835.98,2022.49,281.86,1100.69,601.38,68.27,213.23,1966.12,306.09,3345.11,31.07,557.26,341.87,460.23,964.87,48.52,35.51,RedPETG,RedPETG
e,Dec,957,174.86,835.98,2031.85,259.03,1104.6,551.68,60.23,192.79,1717.64,305.14,3186.21,28.75,493.08,301.41,418.55,861.41,49.16,32.71,RedPETG,RedPETG
e,Dec,958,154.33,833.07,2029.05,268.69,1104.6,570.85,61.95,198.32,1480.02,302.27,3077.87,28.29,483.33,304.71,423.08,764.7,48.52,33.64,RedPETG,RedPETG
e,Dec,959,197.84,834.04,2035.6,267.81,1111.62,566.59,57.37,191.69,800.92,281.74,1648.82,27.82,311.93,219.66,163.98,269.89,45.97,33.64,RedPETG,RedPETG
e,Dec,960,208.51,835.01,2036.54,269.57,1116.31,570.85,49.33,172.35,681.51,270.76,1180.38,27.82,225.01,169.28,125.93,155.19,45.97,33.64,RedPETG,RedPETG
e,Dec,961,153.51,834.04,2038.41,271.33,1120.99,575.82,45.89,163.52,658.59,261.68,1268.09,28.75,271.32,174.24,121.4,174.31,47.25,33.64,RedPETG,RedPETG
e,Dec,962,148.59,833.07,2031.85,261.67,1116.31,555.23,49.33,166.28,691.16,275.53,1690.09,28.75,291.63,180.02,144.95,205.79,47.89,32.71,RedPETG,RedPETG
e,Dec,963,184.71,835.98,2025.3,268.69,1113.18,570.85,52.78,175.67,973.41,280.78,2028.53,30.14,367.98,209.75,210.18,362.11,49.16,34.58,RedPETG,RedPETG
e,Dec,964,205.23,839.87,2031.85,270.45,1115.52,572.98,52.2,174.56,995.12,278.87,2035.75,30.61,367.98,211.4,214.71,368.86,49.16,33.64,RedPETG,RedPETG
e,Dec,965,239.71,841.81,2030.92,269.57,1113.96,571.56,52.2,177.33,1020.45,283.17,2032.65,30.14,354.99,207.27,217.43,368.86,49.8,33.64,RedPETG,RedPETG
e,Dec,966,256.13,842.78,2028.11,261.67,1110.06,553.81,50.48,176.22,1226.72,289.86,2260.68,29.21,370.42,213.05,260.01,438.58,50.44,33.64,RedPETG,RedPETG
e,Dec,967,254.48,842.78,2025.3,265.18,1107.72,563.04,53.92,182.85,1348.54,294.63,2222.5,30.14,378.54,219.66,280.85,497.06,51.08,33.64,RedPETG,RedPETG
e,Dec,968,272.54,843.75,2027.17,267.81,1107.72,568.72,59.09,192.24,1867.21,304.18,2384.5,31.07,393.98,229.57,378.69,717.47,51.08,34.58,RedPETG,RedPETG
e,Dec,969,252.02,842.78,2029.98,261.67,1110.84,553.1,51.06,176.22,1402.82,295.59,2355.61,29.21,376.92,216.35,302.59,543.16,50.44,32.71,RedPETG,RedPETG
e,Dec,970,250.38,842.78,2027.17,269.57,1109.28,570.14,52.78,182.85,1459.51,293.2,2262.74,30.14,390.73,222.13,302.59,560.03,51.08,33.64,RedPETG,RedPETG
e,Dec,971,237.25,842.78,2031.85,260.79,1112.4,552.39,51.63,176.77,1429.36,291.77,2353.54,29.21,389.1,216.35,308.03,555.53,49.8,32.71,RedPETG,RedPETG
e,Dec,972,259.41,844.72,2033.73,267.81,1112.4,567.3,52.2,181.19,1477.61,290.81,2276.16,30.14,388.29,222.13,307.12,565.65,50.44,33.64,RedPETG,RedPETG
e,Dec,973,210.15,840.84,2033.73,270.45,1113.96,572.98,52.2,178.98,1108.51,285.56,2110.04,30.14,376.11,214.7,234.64,403.72,49.8,33.64,RedPETG,RedPETG
e,Dec,974,192.92,838.9,2036.54,287.13,1117.87,607.77,52.2,182.85,1124.19,276.96,2157.5,31.53,396.42,224.61,226.49,408.22,49.16,35.51,RedPETG,RedPETG
e,Dec,975,156.8,834.04,2037.47,270.45,1125.67,571.56,41.88,151.91,646.53,252.13,1449.68,28.29,273.75,171.76,126.83,174.31,46.61,32.71,RedPETG,RedPETG
e,Dec,976,225.75,837.93,2040.28,273.08,1117.87,574.4,46.47,167.93,644.12,260.73,1104.03,26.9,214.45,151.94,115.06,145.07,45.33,33.64,RedPETG,RedPETG
e,Dec,977,131.35,834.04,2041.22,285.38,1113.96,605.64,57.37,197.76,726.14,278.87,1156.65,29.68,253.45,174.24,119.59,159.69,45.97,35.51,RedPETG,RedPETG
e,Dec,978,449.86,852.49,2026.24,266.06,1101.47,565.17,64.25,201.08,1855.15,303.23,3034.53,29.68,545.88,326.18,427.61,825.43,52.36,34.58,RedPETG,RedPETG
e,Dec,979,450.68,853.46,2028.11,261.67,1103.03,553.81,63.68,196.11,1815.35,305.14,3120.17,29.21,536.95,322.05,421.27,858.04,52.36,34.58,RedPETG,RedPETG
e,Dec,980,240.53,843.75,2039.34,261.67,1109.28,555.23,59.09,191.69,919.13,295.59,2068.77,27.36,360.67,238.65,209.28,336.24,48.52,32.71,RedPETG,RedPETG
e,Dec,981,138.74,834.04,2042.15,272.2,1114.74,574.4,54.5,186.16,704.43,278.4,1192.76,27.36,232.33,176.72,131.36,174.31,45.97,33.64,RedPETG,RedPETG
e,Dec,982,176.5,835.98,2043.09,288.01,1117.09,609.19,56.22,194.45,744.23,275.53,1309.36,28.29,249.38,190.75,134.99,188.93,45.33,35.51,RedPETG,RedPETG
e,Dec,983,182.24,835.98,2042.15,271.33,1116.31,572.27,53.92,183.95,712.87,277.92,1359.92,27.36,254.26,189.1,138.61,191.18,45.97,33.64,RedPETG,RedPETG
e,Dec,984,152.69,835.98,2046.84,272.2,1116.31,573.69,55.07,187.27,733.38,282.22,1426.98,27.36,272.94,198.19,144.05,204.67,46.61,33.64,RedPETG,RedPETG
e,Dec,985,140.38,836.96,2052.45,269.57,1117.87,568.72,54.5,186.16,729.76,284.6,1489.92,27.36,276.19,199.01,148.58,209.17,46.61,33.64,RedPETG,RedPETG
e,Dec,986,128.06,832.1,2035.6,261.67,1109.28,552.39,57.37,187.82,798.51,291.77,1891.3,26.9,322.49,221.31,182.1,286.76,46.61,32.71,RedPETG,RedPETG
e,Dec,987,127.24,832.1,2034.66,267.81,1109.28,565.17,58.51,192.24,829.87,292.24,1858.28,27.82,335.49,228.74,185.72,300.26,46.61,33.64,RedPETG,RedPETG
e,Dec,988,129.7,833.07,2037.47,266.94,1107.72,563.75,57.94,192.24,866.06,291.77,1911.93,27.82,349.3,236.17,193.87,322.75,47.25,33.64,RedPETG,RedPETG
e,Dec,989,132.17,830.16,2028.11,262.55,1104.6,557.36,56.79,188.93,805.75,289.86,1887.17,27.36,323.31,223.79,182.1,281.14,46.61,32.71,RedPETG,RedPETG
e,Dec,990,136.27,832.1,2035.6,261.67,1108.5,552.39,56.79,187.27,793.69,289.86,1869.63,27.36,319.24,222.96,178.47,298.01,46.61,34.58,RedPETG,RedPETG
e,Dec,991,137.91,832.1,2035.6,261.67,1107.72,553.1,56.22,186.72,786.45,289.38,1878.91,26.9,316.81,218.83,179.38,275.52,46.61,32.71,RedPETG,RedPETG
e,Dec,992,129.7,830.16,2026.24,282.74,1103.82,602.09,61.95,205.5,927.58,291.77,1997.57,29.68,371.23,250.21,195.69,338.49,47.25,35.51,RedPETG,RedPETG
e,Dec,993,128.06,833.07,2038.41,270.45,1110.84,571.56,60.23,196.66,958.94,295.59,2033.68,28.29,379.36,250.21,209.28,383.48,47.25,33.64,RedPETG,RedPETG
e,Dec,994,142.02,836.96,2044.96,267.81,1114.74,562.33,59.09,192.24,1042.17,297.5,2383.47,27.82,401.29,260.12,249.14,438.58,47.89,32.71,RedPETG,RedPETG
e,Dec,995,140.38,835.98,2040.28,273.08,1112.4,574.4,59.66,196.11,1015.63,297.02,2211.15,28.29,396.42,259.29,236.45,413.84,47.89,33.64,RedPETG,RedPETG
e,Dec,996,132.17,834.04,2040.28,266.06,1113.96,565.17,58.51,194.45,896.21,293.68,2030.59,28.29,356.61,241.13,208.37,344.12,47.25,33.64,RedPETG,RedPETG
e,Dec,997,134.63,834.04,2044.03,266.06,1113.18,563.04,59.09,192.24,908.28,291.29,1974.87,27.36,362.3,246.91,190.25,403.72,46.61,34.58,RedPETG,RedPETG
e,Dec,998,132.99,834.04,2037.47,273.08,1109.28,574.4,59.66,195.56,956.53,292.72,2223.54,27.36,372.86,253.51,232.83,403.72,46.61,33.64,RedPETG,RedPETG
e,Dec,999,127.24,832.1,2027.17,285.38,1103.03,602.8,65.4,209.92,1864.8,297.97,3289.39,29.21,558.07,351.78,440.3,986.24,47.25,35.51,RedPETG,RedPETG
e,Dec,1000,122.32,833.07,2035.6,267.81,1106.16,568.72,61.95,198.32,2112.07,292.24,3038.66,27.82,571.88,354.26,412.21,1139.18,46.61,33.64,RedPETG,RedPETG
e,Dec,1001,151.05,835.01,2027.17,283.62,1102.25,601.38,65.4,209.37,2215.81,294.63,3561.79,29.68,600.31,368.3,520.93,1124.56,47.89,35.51,RedPETG,RedPETG
e,Dec,1002,436.73,823.36,2099.27,276.59,1131.92,571.56,92.93,216.55,9702.76,284.13,2827.14,28.75,402.91,235.35,2034.78,4309.32,63.85,34.58,WhitePETG,WhitePETG
e,Dec,1003,432.62,824.33,2106.76,277.47,1133.48,567.3,92.93,215.99,9086.38,284.6,2855.0,28.75,381.79,227.91,2004.88,4083.28,65.12,34.58,WhitePETG,WhitePETG
e,Dec,1004,438.37,816.57,2082.42,276.59,1116.31,568.72,97.52,224.28,9492.88,287.47,2651.73,30.14,377.73,227.09,2009.41,4329.56,67.04,35.51,WhitePETG,WhitePETG
e,Dec,1005,439.19,817.54,2085.23,279.23,1117.87,572.27,95.8,222.07,9457.9,286.51,2643.48,29.68,379.36,227.91,1996.73,4267.71,67.68,35.51,WhitePETG,WhitePETG
e,Dec,1006,440.01,818.51,2087.1,272.2,1117.09,558.07,92.93,216.55,9225.1,286.51,2731.18,29.21,368.8,221.31,1992.2,4163.13,67.68,34.58,WhitePETG,WhitePETG
e,Dec,1007,440.83,820.45,2088.97,273.08,1118.65,558.78,93.51,217.1,9241.99,286.99,2728.09,29.21,369.61,222.13,1990.39,4159.75,68.32,34.58,WhitePETG,WhitePETG
e,Dec,1008,441.65,820.45,2091.78,282.74,1119.43,577.95,96.37,224.28,9532.68,286.99,2630.07,30.14,380.98,228.74,1985.86,4244.09,68.32,35.51,WhitePETG,WhitePETG
e,Dec,1009,440.83,823.36,2102.08,277.47,1124.89,565.17,92.93,217.65,9579.72,285.08,2777.61,29.21,389.1,226.26,2002.17,4163.13,67.04,34.58,WhitePETG,WhitePETG
e,Dec,1010,429.34,822.39,2104.89,283.62,1130.36,570.85,93.51,217.65,9693.11,286.04,2842.62,29.21,419.97,246.91,1993.11,4560.1,65.76,35.51,WhitePETG,WhitePETG
e,Dec,1011,398.14,828.22,2131.11,295.91,1145.97,592.15,94.65,221.52,9872.83,283.17,3037.63,29.21,466.28,274.98,2080.98,4580.34,62.57,34.58,WhitePETG,WhitePETG
e,Dec,1012,385.01,829.19,2138.6,291.52,1150.65,580.08,91.79,215.99,9585.76,282.22,3268.75,28.75,475.21,285.72,2106.35,4864.85,61.29,35.51,WhitePETG,WhitePETG
e,Dec,1013,371.05,830.16,2147.02,299.42,1153.78,595.7,92.36,219.31,9758.24,280.78,3273.91,28.75,505.27,301.41,2096.39,4711.91,60.66,34.58,WhitePETG,WhitePETG
e,Dec,1014,385.01,830.16,2137.66,296.79,1149.09,593.57,92.36,219.31,9755.83,280.78,3308.99,28.75,502.83,302.23,2123.56,4755.77,61.29,34.58,WhitePETG,WhitePETG
e,Dec,1015,402.25,829.19,2132.04,287.13,1144.41,575.82,91.79,215.99,9866.8,281.26,3405.98,28.75,486.58,293.15,2139.87,4964.94,61.93,35.51,WhitePETG,WhitePETG
e,Dec,1016,430.16,827.25,2119.87,282.74,1136.6,567.3,92.93,215.99,9909.02,285.56,3278.04,28.75,466.28,275.81,2139.87,4601.71,64.49,34.58,WhitePETG,WhitePETG
e,Dec,1017,431.8,827.25,2117.06,289.77,1135.82,584.34,94.65,222.07,10083.92,284.6,3214.07,29.21,480.9,288.2,2158.9,4763.64,64.49,34.58,WhitePETG,WhitePETG
e,Dec,1018,435.91,826.28,2112.38,288.01,1131.14,581.5,95.8,223.18,10161.12,285.56,3161.45,29.68,474.4,284.07,2158.9,4799.63,65.12,34.58,WhitePETG,WhitePETG
e,Dec,1019,437.55,826.28,2111.44,289.77,1131.14,584.34,96.37,224.28,10165.94,286.51,3138.75,29.68,470.34,280.76,2153.46,4738.9,65.12,35.51,WhitePETG,WhitePETG
e,Dec,1020,435.09,828.22,2115.19,288.89,1134.26,580.08,95.8,222.07,10027.23,286.99,3142.87,29.21,473.59,286.54,2153.46,4800.75,65.12,34.58,WhitePETG,WhitePETG
e,Dec,1021,426.88,828.22,2117.06,292.4,1136.6,588.6,97.52,226.49,10134.58,286.51,3216.13,30.14,469.52,284.07,2185.17,4831.12,63.85,35.51,WhitePETG,WhitePETG
e,Dec,1022,431.8,828.22,2117.06,292.4,1137.38,587.18,97.52,225.94,10040.5,287.95,3121.2,30.14,464.65,280.76,2152.55,4745.65,65.12,34.58,WhitePETG,WhitePETG
e,Dec,1023,418.67,830.16,2125.49,294.16,1142.85,586.47,94.65,223.18,10321.54,284.13,3226.45,29.68,498.77,293.15,2181.55,4847.98,63.21,35.51,WhitePETG,WhitePETG
e,Dec,1024,411.28,832.1,2135.79,288.89,1149.87,573.69,92.93,217.1,9792.02,285.08,3360.58,29.21,477.65,286.54,2162.52,4955.94,63.21,35.51,WhitePETG,WhitePETG
e,Dec,1025,412.1,833.07,2139.53,296.79,1152.21,590.02,96.95,224.83,9866.8,287.47,3213.04,29.68,475.21,286.54,2138.06,4663.56,63.21,34.58,WhitePETG,WhitePETG
e,Dec,1026,402.25,835.01,2148.9,292.4,1158.46,577.95,91.21,214.89,9840.27,287.95,3364.71,28.29,501.21,294.8,2120.85,4652.31,62.57,33.64,WhitePETG,WhitePETG
e,Dec,1027,384.19,836.96,2160.13,295.91,1167.05,582.92,91.79,215.99,9771.51,286.99,3454.48,28.29,511.77,300.58,2113.6,4629.82,61.93,33.64,WhitePETG,WhitePETG
e,Dec,1028,415.38,835.98,2147.96,292.4,1160.02,577.95,92.36,216.55,9748.59,286.04,3321.37,28.75,486.58,284.89,2108.16,4511.74,63.21,33.64,WhitePETG,WhitePETG
e,Dec,1029,407.18,835.98,2153.58,303.82,1162.36,598.54,95.23,224.28,10003.1,286.99,3245.02,29.68,512.58,300.58,2096.39,4641.06,62.57,34.58,WhitePETG,WhitePETG
e,Dec,1030,379.26,837.93,2163.88,305.57,1169.39,601.38,96.37,224.83,9718.44,287.47,3318.28,29.68,508.52,304.71,2090.04,4688.3,61.29,34.58,WhitePETG,WhitePETG
e,Dec,1031,379.26,836.96,2161.07,295.91,1167.83,582.21,94.08,218.76,9427.74,287.95,3443.13,29.21,493.08,298.11,2087.33,4841.24,61.29,35.51,WhitePETG,WhitePETG
e,Dec,1032,368.59,836.96,2164.81,306.45,1170.17,602.8,95.23,223.73,9729.29,286.99,3333.76,29.21,515.83,308.01,2081.89,4664.68,61.29,34.58,WhitePETG,WhitePETG
e,Dec,1033,349.71,836.96,2166.69,296.79,1170.17,582.92,89.49,213.23,9543.54,283.65,3513.29,27.82,514.2,304.71,2108.16,4647.81,60.02,33.64,WhitePETG,WhitePETG
e,Dec,1034,334.11,835.98,2164.81,293.28,1167.83,580.08,90.64,213.78,9451.87,282.69,3581.39,27.82,506.89,307.19,2154.37,4738.9,59.38,33.64,WhitePETG,WhitePETG
e,Dec,1035,337.4,833.07,2155.45,291.52,1158.46,578.66,88.92,212.13,9536.3,279.83,3645.36,27.36,515.02,313.79,2198.76,4861.48,59.38,33.64,WhitePETG,WhitePETG
e,Dec,1036,343.96,816.57,2143.28,284.5,1145.97,579.37,91.21,211.58,9621.94,274.58,3586.55,28.29,509.33,308.84,2181.55,4813.12,60.02,33.64,WhitePETG,WhitePETG
e,Dec,1037,299.63,825.3,2154.51,281.86,1136.6,571.56,83.75,204.39,9490.46,271.71,3780.53,26.43,539.38,330.31,2238.62,5036.91,57.46,32.71,WhitePETG,WhitePETG
e,Dec,1038,228.22,828.22,2191.97,289.77,1157.68,580.08,79.74,201.08,8612.34,265.5,4175.71,25.51,587.31,367.47,2103.63,4964.94,54.27,32.71,WhitePETG,WhitePETG
e,Dec,1039,330.83,817.54,2103.95,281.86,1107.72,577.95,96.37,224.83,9807.7,268.37,3459.64,30.14,393.17,237.82,2315.63,4248.59,59.38,35.51,WhitePETG,WhitePETG
e,Dec,1040,426.06,819.48,2093.65,271.33,1104.6,556.65,91.21,213.78,9414.47,282.22,2762.14,28.75,370.42,226.26,2021.19,4455.51,67.04,35.51,WhitePETG,WhitePETG
e,Dec,1041,395.68,823.36,2114.25,280.99,1115.52,572.98,88.92,212.68,10082.71,276.49,3094.38,27.82,458.96,274.98,2198.76,4742.28,61.93,33.64,WhitePETG,WhitePETG
e,Dec,1042,422.77,820.45,2095.53,272.2,1106.94,558.07,92.36,215.99,9342.1,281.26,2772.46,29.21,363.92,220.48,2029.34,4033.8,66.4,34.58,WhitePETG,WhitePETG
e,Dec,1043,444.12,823.36,2112.38,278.35,1118.65,563.75,95.23,220.41,9088.8,290.81,2907.62,29.68,404.54,241.95,1896.17,3886.48,71.51,34.58,WhitePETG,WhitePETG
e,Dec,1044,443.3,831.13,2146.09,295.91,1142.85,590.73,97.52,225.94,8935.61,289.86,2938.58,30.14,446.78,266.73,1805.57,3831.38,67.04,35.51,WhitePETG,WhitePETG
e,Dec,1045,377.62,838.9,2194.78,301.18,1177.19,590.02,92.36,217.1,7932.04,287.95,3319.31,28.75,477.65,285.72,1669.68,3509.76,61.93,33.64,WhitePETG,WhitePETG
e,Dec,1046,371.05,839.87,2199.46,309.96,1181.1,605.64,95.8,224.28,7954.96,287.95,3147.0,29.68,482.52,288.2,1635.25,3514.25,61.93,34.58,WhitePETG,WhitePETG
e,Dec,1047,353.82,840.84,2206.95,306.45,1188.12,596.41,91.79,215.99,7646.17,287.47,3215.1,28.75,465.46,278.29,1599.92,3365.81,61.29,33.64,WhitePETG,WhitePETG
e,Dec,1048,348.07,841.81,2206.95,316.11,1190.47,617.71,95.23,223.18,7761.97,286.99,3101.6,29.68,477.65,284.89,1589.96,3409.67,60.66,34.58,WhitePETG,WhitePETG
e,Dec,1049,355.46,840.84,2203.2,305.57,1188.12,594.99,93.51,218.76,7753.52,287.95,3142.87,29.21,450.03,269.2,1599.92,3364.69,61.93,34.58,WhitePETG,WhitePETG
e,Dec,1050,392.4,838.9,2183.54,327.52,1175.63,641.85,102.68,239.75,8632.85,290.81,3075.81,32.0,470.34,284.89,1653.37,3679.56,63.85,37.38,WhitePETG,WhitePETG
e,Dec,1051,430.98,835.01,2156.39,300.3,1153.78,592.86,98.67,228.15,8793.28,290.81,2878.73,30.61,437.84,262.6,1802.85,3846.0,66.4,35.51,WhitePETG,WhitePETG
e,Dec,1052,411.28,837.93,2176.05,300.3,1166.27,591.44,94.65,220.97,8059.9,289.38,3153.19,29.68,456.53,271.68,1655.18,3419.79,64.49,33.64,WhitePETG,WhitePETG
e,Dec,1053,376.8,840.84,2201.33,310.84,1184.22,606.35,94.08,221.52,7318.08,288.42,3091.28,29.68,465.46,281.59,1514.76,3189.26,61.93,34.58,WhitePETG,WhitePETG
e,Dec,1054,368.59,841.81,2207.89,317.86,1191.25,618.42,95.8,224.83,7128.7,288.42,3066.52,30.14,465.46,282.42,1447.72,3089.17,61.93,35.51,WhitePETG,WhitePETG
e,Dec,1055,393.22,835.01,2164.81,302.06,1156.9,597.83,95.8,223.73,9152.73,286.04,2937.54,29.68,458.96,270.85,1824.6,4096.78,63.85,34.58,WhitePETG,WhitePETG
